ticker,cik
HCTI,1839285
PKTX,1128189
LINMF,1066130
AMIX,1617867
VISM,1082733
AYRWF,1847462
HGYN,1324759
SEAV,1763660
TBLLF,1854257
ATMH,1484674
BABYF,1807936
PRFX,1801834
PTOP,1421981
GRI,1824293
BSPK,1409197
GP,1584547
SENR,1576197
TRLEF,1648636
VSA,1592560
SGN,1898474
GTIJF,1879373
AEMD,882291
AREB,1648087
OVTZ,1107280
VPER,1133192
GVH,1978527
VERO,1409269
RIME,923601
ECIA,930775
FUST,1636051
SOBR,1425627
CAPC,814926
VRRCF,1717695
BNRG,1901215
SBEV,1553788
CRCE,1911467
ONCO,1782107
ONAR,1682265
PSYCF,1847706
UPC,1809616
DEFG,1874907
WOK,1929783
LUVU,1374567
SNBH,1358633
VPRB,1376231
JZXN,1816172
FRGT,1687542
MMEX,1440799
LQWC,1060888
AGSS,1514443
CMLS,1058623
SKVI,1085277
VIIQ,1470129
CPMD,1081938
DPLS,866439
VRAX,1885827
ZYXIQ,846475
CDT,1896212
FWFW,1492617
AGTX,1603345
YBGJ,895464
MNTR,1599117
TRNR,1785056
TRUG,1857086
XWEL,1410428
GTCH,1471781
CISS,1951067
ROIUF,1736289
BDRX,1643918
ELPW,2015691
DXF,1499494
NRRWF,1680637
NBBI,1130781
INKW,1585380
KUST,1342958
CLDVF,1971260
NUMD,1543637
AHRO,1338929
FMHS,1811999
ADTX,1726711
ETUGF,1877430
GRTX,1563577
ADNH,1744494
CBMJ,1452583
PTOS,1172069
LVRLF,1168981
BRYGF,1861479
LBUY,1643721
EDBL,1809750
NIVF,1981662
PTCO,1609258
GTLL,932021
ENRT,1346022
BSLK,1841125
VYST,1308027
DGTEF,1978151
UOKA,1741534
BOXL,1624512
RENX,1959023
BJDX,1704287
QIND,1393781
ISCO,1355790
OZSC,1679817
RAYA,1825875
PREM,1570937
WCUFF,1902276
FFLO,1543652
OWPC,1622244
VIVK,1450704
ZVSA,1859007
MSTH,1790320
ARBK,1841675
BRVO,1444839
BDCC,1495648
OMQS,278165
SKYI,1555017
LNTO,2006925
DREM,1518336
ASFT,1651992
DCX,1957413
ESMC,862668
FEED,1326706
WTO,1789299
OVATF,1751058
EVFM,1618835
CERO,1870404
LITSF,1978165
PTIX,1022899
VHAI,1880431
ATXI,1644963
BMTM,1568385
MITI,802257
SIGY,1642159
ORGS,1460602
BBLR,1873722
IPTNF,1680513
LIPO,1347242
NULGF,1502758
EMMA,822370
IVPR,1939365
CETI,1935092
SYRA,1922335
NSTM,912544
OILCF,1922639
NGCG,1061040
CBDY,1586554
MDCE,1404593
QSJC,1753391
CBDL,1776073
FHLD,1386044
GMER,1454742
CONC,790273
CMRF,1498547
QH,1781193
TESI,1514056
EEGI,1043150
SPTY,1840102
AIBT,1763329
ZAPPF,1955104
HWKE,1750777
MRPT,1143994
QPRC,824416
AKOM,2103785
PRPH,868278
ARRT,1530425
DBMM,1127475
GNTOF,1346917
SKFG,1794942
LGHL,1806524
RGBP,1589150
ASRE,1231339
MCOM,1788841
CYTOF,1601936
SPEV,764630
GRPS,1990446
MSPR,1802450
HSTA,1813603
CCCP,1696411
NFSN,1284454
WINT,946486
CWPE,1741220
NMHI,1947861
GFMH,820771
PBM,1985062
TPICQ,1455684
ENFY,857949
LGMK,1566826
PRTX,2079180
CLOW,1619227
PAPA,2024283
TLSS,1463208
SPOWF,1227282
HEPA,1583771
EDXC,1109486
EPWK,1900720
GMPW,1064722
FGNV,1687919
LRHC,1879403
BOTY,1407704
BPTH,1133818
XAGE,1842939
FBCD,1370816
ILUS,1496383
BRST,764897
RMTG,1760026
SBIG,1801602
PITEF,1995194
TMGI,1434601
SLDC,1427644
NIHK,1084475
JFIL,1517389
ZCAR,1854275
CSUI,1680132
WNLV,1558740
GRVE,918573
RDGA,812152
NNAX,1132509
SATT,1661600
ITOX,1290658
STQN,847942
VIRX,1061027
GSAC,890725
LILMF,1855756
WOLV,1424404
FRZT,1485074
BACK,1729944
ECPL,1356914
NIMU,720762
REOS,1335288
LNBY,1672572
PTPI,1815903
CHMX,1657045
IRME,1839133
ILST,1100788
GRLF,915661
CBDW,1877461
FYNN,1497230
FMTOF,1888151
PLTYF,1433309
GPLB,1392449
HWNI,1413891
EZOO,1752372
NRHI,1680689
BDPT,1575142
LEEN,1230524
OMTK,1404804
HGAS,1817232
KAVL,1762239
CRKN,1761696
SISI,1300734
MLRT,1375793
FOXO,1812360
CNBX,1343009
ADAC,2083002
AOXY,352991
IMTH,1331612
SVVC,1495584
OCEA,1869974
MTLK,1098462
FCHS,1416876
LEBGF,1935688
CWNOF,1145898
ALDA,1062506
NBND,1725911
TOBAF,1823375
CIRX,813716
PNXP,1710495
ATDS,1068689
GTIC,1584480
INND,1609139
QTTOY,1733298
LDTCF,1981462
STEK,1511820
STBXF,1914818
VINC,1796129
GCAN,1695473
BSFC,1730773
LADX,799698
CGBSF,1991946
BINI,1499961
TLLTF,1761510
EMRH,1300306
NCNCF,1964021
SONDQ,1819395
BLMZF,1984014
ONSS,1279740
CAMG,1419559
ECDA,1922858
YGMZF,1782037
NOVAQ,1772695
WLGSF,1899658
DTII,1533357
NXUR,1722969
STRG,1803096
ALCE,1883984
OTRKQ,1136174
KTN,1283337
IPB,1267332
TSM,1046179
XSIAX,1124959
NRUC,70502
DCH,1062231
IVHI,1009919
CTBB,68622
CHSCP,823277
DYNTQ,720875
USL,1405528
GJO,1340909
FXB,1353611
FXA,1353614
JBK,1284143
GEHDF,1291313
ELC,1348952
QVCD,1254699
GLTR,1483386
ETI-P,1427437
UNL,1405513
USCI,1479247
UUP,1383151
IPSAY,1582820
MROSY,1516535
BPRE,1551047
CPPBY,1551468
OUNZ,1546652
SIVR,1450922
AIXC,1460702
SGOL,1450923
SCRNY,1544379
GLDM,1618181
BUHPY,1547870
GJH,1286405
VBREY,1000377
NHFLF,1075822
MADL,1052354
AEBMY,1174511
OSG,874501
PALL,1459862
BNO,1472494
PYT,1294808
GJP,1343491
UDN,1383149
GJS,1356284
GJR,1353226
FXC,1353612
OPITQ,1456772
PPLT,1460235
JTGEY,1472033
UGA,1396878
OAK-PA,1403528
KTH,1283464
EIKN,1861123
ETHV,1860788
ORIB,1854183
CBPHF,1856491
TSLVF,1852753
ODOT,1857629
FBTC,1852317
HODL,1838028
IBIT,1980994
TDGGF,1972589
NXNT,1976663
OBNB,1916101
GSOL,1896677
INAI,1906425
ISRLF,1915328
DTZNY,1999474
KPL,2000208
TMGX,1991879
ETHW,2013744
OMNI,2013873
FRFAF,1894942
GDEL,2020089
ETH,2020455
AGMB,2020932
CGL,1934387
DEFI,1985840
ZDAN,1992092
NOPFF,1991188
CTWO,1958928
USDW,1977837
INNP,1889791
SYNSY,2004340
TETH,1992508
TVCN,1952670
PGIM,1923622
MIMDF,1920576
RCWBY,1969729
BRBF,1976870
FGO,2004385
MECPF,1945166
HWEP,1980262
EZBC,1992870
QETH,1995569
DMNT,1996450
TTEI,2053475
YGSHY,2053843
CUPPF,2021989
KKSIY,2033019
GTSG,2033738
SCTAY,2032517
PDYTY,2032887
NEOA,2036444
BSOL,2045872
SPED,2047859
PPHC,1903508
INKS,1997799
INHI,1997950
RSHL,1984192
BORMF,1994238
HCYC,2006779
FGXC,1997389
FETH,2000046
EZET,2011535
MYX,2080087
FPS,2080126
CSCCY,2075918
DYBTY,2085208
YIFE,2084038
LFAC,2084563
PAAC,2087446
SNEVY,2089488
LKYLY,2091585
BXRLY,2056450
SOEZ,2057388
MMED,2062583
PSBTY,2063685
BLRK,2081532
ETHB,2099103
OBOCY,2094691
DBCA,2095161
BLDC,2097508
SVIV,2098242
UAC,2098669
FRTRY,2098710
ELFTY,2073615
NWCYY,2073913
JOSS,2067746
BMOK,2071607
CPXXY,2071911
GGTKY,2059690
GDOG,2055510
ECST,2058007
VAVX,2060717
MWH,2065636
CADV,2066899
DTDT,2047713
XYJG,2084388
TRAD,2085485
YSS,2086587
SCPQ,2083143
JSTT,2073819
BENN,2072315
TRMOY,2071881
GBNXY,2071913
LATA,2076427
PAXG,2076561
MLIZY,2080003
EVVO,2080803
SBXE,2081909
BVENY,2095292
LNTCY,2098381
TEICY,2089506
BRUN,2090646
CDTHY,2091663
NGCOY,2092248
NBKBY,2093618
ZJGIY,2093654
MRUWY,2093667
EVON,2075036
ASKRY,2078895
STJNY,2077242
QMLS,2084026
QRED,2085177
LPSL,2085796
CLSO,2085932
VHCP,2086264
NHKSY,2087500
PTAXY,2089174
IBL,2075038
SBAQ,2073545
PRSKY,2071912
TMTNY,2072098
FHFFY,2082876
MRCA,2083119
DOT,2083137
KHOBF,2084698
HBAR,2084948
GGRPY,2075474
LBKX,2078482
ZSSK,2080711
NPIXY,2072389
BIREY,2073268
METRY,2073643
AACO,2099906
SVAQ,2085659
SORN,2086263
ARTC,2086545
FTY,2087513
AKCLY,2087856
OTAI,2094076
DPDSY,2094201
MLAA,2094265
RMIX,2094433
AIAI,2096362
TVIV,2096755
VRXA,2079109
AGBK,2081206
GONYF,2081438
TCLXY,2073804
GRVT,2078037
AEAQ,2083689
LPCV,2083728
WLII,2083946
IEAG,2084396
ZKP,2087447
CITR,894556
SGPIY,2099326
SMGSY,2093227
CTX,2096385
BJGPY,2098425
JHPCY,2071868
AMTU,2078570
CDN,2078905
SSRLY,2073972
SVICY,2074157
GIVE,2074158
ZSICY,2076398
MBSHY,2079706
BWGC,2080841
LBIO,2081863
ALOG,2083031
QADR,2083217
UATCY,2084585
AMVOY,2085236
JSKJ,2085372
MEVO,2087361
GTLRY,2087843
MSSHY,2087844
FGII,2090452
SNHIY,2098326
IACO,2091176
CTAA,2094073
MTMTY,2090231
RKGRY,2093907
YMXK,2071350
CAQ,2100125
ALOV,2083989
ZGJLY,2087840
ZSHLY,2088776
GLED,2091484
RENGY,2092252
APUR,2093524
APXC,2093856
PRNSY,2098329
LTGR,2104177
SUMA,2105838
MARH,2087064
BIII,2087087
OIM,2088325
HRBAY,2088827
CEPS,2089536
EDVLY,2020414
AVG,2019042
BTC,2015034
AAS,2010218
KMYGY,2003770
MSTKY,2025217
NSNFY,2027166
GTAO,2029297
NCIQ,2031069
SQEI,2033684
EZPZ,2033807
VROYF,2031760
DDHLY,2034300
JAGU,2039273
PRNCF,2045300
GHRTF,2045434
UPX,2046370
EMS,2047036
SPGNY,2042556
SIBO,2043392
PCPGY,2053411
DBIM,2057757
GFCHY,2055896
XRPZ,2059438
TMRD,2059729
GFTL,2062748
MNZLY,2062807
SCSXY,2063116
FSOL,2063380
GBH,2066522
GDNT,2066926
KCG,2067719
MKTR,2070261
SLBT,2070534
RECCY,2070570
STCK,2024996
GYGLF,2023275
SBMW,2036060
MYCRY,2032399
BTAB,2033522
SMIP,2042176
OBNK,2042444
TREO,2041208
VTEK,2013100
ATHNY,2019367
TMKVY,2073901
KLK,2071502
HNPHY,2073669
VSGRY,2075141
LSHGY,2063675
NWAX,2074878
FCHDF,2048847
BWOW,2053791
ARSTY,2044984
PWRL,2052053
MPJS,2016864
MGNO,2033615
PMHMY,2030632
KBAT,2033315
IDTL,2045440
OTSA,2046462
RNBW,2046919
GXRP,2037427
NRYCF,2022469
TOXR,2028835
LHI,2035313
XRP,2039525
KWF,2068224
TKCYY,2066601
KOKO,2045907
BTFT,2046216
PBRRY,2034467
UHP,2034767
AOJE,2048803
PLAI,2058867
QF,2059582
ONWRY,2059986
HZRBY,2060217
YLY,2053115
OYES,2055187
ASBHY,2055337
XCBE,2083493
KRAQ,2082119
CLNK,2082889
GADA,2083106
SSAC,2081300
MESH,2081468
USDE,2080215
MFHK,2080434
ADBT,2084227
AFNX,2087035
SBCLY,2087852
XFLH,2088103
HQ,2088256
XSLL,2088807
MTLMY,2091028
CRAUY,2094687
BORAY,2097461
ANJFY,2098397
MPJPY,2100603
LRVIY,2029970
UHL,2032241
GINT,2032274
GLSA,2040733
SOLC,2041869
KYTFY,2042187
OPTH,2027329
AFNDY,2101973
IPFX,2102041
GFTFF,2103596
TSOL,2028834
OBBCY,2088339
SGIHY,2027330
MDDTY,2038958
AVAX,2035053
GSNR,2025000
GVSE,2017541
SCBXY,2066600
FRLCY,2065932
LILW,2065821
CSC,2068711
APEX,2069858
MOGMF,2011589
BAO,2049184
STA,2049977
CLBZ,2050338
IRHO,2051985
CLRLY,2063231
MREGY,2063417
RIKU,2058976
NHLTY,2060863
AFA,2054964
HAMA,2067016
SSTR,2067602
RGGG,2063022
GST,2064551
FSSL,2065812
MSMU,2061918
DNJF,2062397
XPD,2060614
MXUBY,2061911
DAVI,2039072
GRLMF,2055938
BGHL,2069821
DNCLY,2065660
HIFI,2065707
ALD,2067715
GRCPY,2063671
IDPEY,2062803
SAPUY,2072563
TDST,2075888
PLYX,2075320
BRAI,2076975
HCAC,2079013
SVIX,1793497
PICS,1841644
BAR,1690437
PLTM,1690842
ETCG,1705181
LBZZ,1736734
PDSRX,1756404
VCRDX,1812286
BTCO,1855781
MINE,1823255
MANE,1827635
CSIG,1881567
TCRG,1879270
XXC,1875994
ARKB,1869699
EZRA,1812727
FGDL,1858258
LFTO,1850351
MANA,1852023
GLNK,1852025
GBAT,1852040
BTCW,1850391
ZRCN,1901297
GLEI,1871890
OSOL,1868282
EMI,1838003
BRRR,1841175
GLIV,1852024
BITW,1723788
BITB,1763415
OBTC,1767057
AAAU,1708646
HZEN,1748945
ZCSH,1720265
AIDG,1702015
GXLM,1761325
SGP,1778922
BMM,1732379
ETHE,1725210
ALEH,1806905
OPTU,1702780
ICR-PA,1690012
FUU,1703118
TPTA,1674356
PASTY,1789135
IAUM,1759124
EOHC,1753347
ENTXW,1638097
TFSA,1577134
MTVE,1646681
PRBRY,1503812
DSRNY,1544088
CAST,1633369
DCFBS,1630745
ODRS,1610718
WNHK,1503658
NHPAP,1561032
GJT,1357660
FXF,1353615
NBRG,1918414
CRGT,1958489
PRGY,1997698
LBRJ,1999119
ETHA,2000638
LPCHY,2023870
GFTTY,2023719
HMH,2021880
MEDG,2022097
AIGO,2025255
GSUI,2034012
ELCG,2039096
QSOL,2074409
FNIGY,2073638
TPZEY,2073655
BKPOY,2075877
TDOG,2064314
THCLY,2064381
JXAMY,2065485
IDXMF,2067171
LCDC,2071166
CAEA,2072033
RONE,2078721
EUPX,2078871
MDKR,2078035
RNGT,2078653
FDXF,2082247
BWIV,2082847
AMPM,2049323
SUWA,2051146
ALEUY,2046098
FIT,2065232
ACMIF,2065282
SMFSY,2048270
SMPHY,2063413
MEON,2059702
BOBS,2085187
KTWO,2086524
BBCQ,2088295
KBON,2088749
GLVPY,2089499
SAAQ,2091222
AWATY,2092258
PTOR,2093912
SWBKY,2098324
SICCY,2098860
GBNB,2106762
LABT,2079272
OFRM,1696556
GOEVQ,1750153
WDSP,1813744
EIIA,1896036
FNXMF,1898443
GACW,1872421
NEXUF,1858400
GOOG,1652044
BMYMP,14272
USB-PA,36104
BRK-A,1067983
ASMLF,937966
TSMWF,1046179
BABAF,1577552
JPM-PD,19617
JPM-PC,19617
AZNCF,901832
NVSEF,1114448
BML-PG,70858
RCIT,2008670
NONOF,353278
SAPGF,1000184
PCCYF,1108329
BML-PH,70858
BML-PL,70858
BAC-PB,70858
TOYOF,1094517
BAC-PK,70858
BML-PJ,70858
BAC-PE,70858
CILJF,1268896
RYDAF,1306965
MBFJF,67088
HBCYF,1089113
WFC-PY,72971
EADSF,1378580
BCDRF,891478
WFC-PL,72971
BHPLF,811809
SNEJF,313838
TBB,732717
ABBNY,1091587
ABLZF,1091587
SNYNF,1121404
UNLYF,217410
BUDFF,1668717
BTAFF,1303523
WFC-PC,72971
DTEGF,946770
BPAQF,313807
RTPPF,863064
SMFNF,1022837
IDEXF,1438656
GLAXF,1131399
BYDDF,1445162
NCRRP,70866
CMXHF,1274152
AIQUF,1161167
SNPMF,1123658
MBGAF,1067318
NETTF,1110646
BAESF,895564
NTTYY,769594
USB-PH,36104
EBBNF,895728
CTA-PB,30554
USB-PP,36104
GS-PA,886982
PPRUF,1445465
MS-PA,895421
GS-PD,886982
AMXOF,1129137
MS-PK,895421
MS-PI,895421
PBR-A,1119639
KDDIF,1106215
MS-PF,895421
STOHF,1140625
MS-PE,895421
RLXXF,929869
DUK-PA,1326160
FMCCT,1026214
BAMXF,1446250
BAIDF,1329099
EIPAF,1002242
CCZ,1166691
BYMOF,1446250
SCHW-PD,316709
WEBNF,719245
IFNNF,1107457
MZHOF,1335730
HTHIF,47710
DGEAF,835403
NGGTF,1004315
TKPHF,1395064
DKILF,1446519
BECEF,718940
SPG-PJ,1063761
BSQKZ,1512673
CTA-PA,30554
TNCAF,1232384
INGVF,1039765
MET-PA,1099219
TRPCF,1269238
ITOCF,355363
JDCMF,1549802
MET-PE,1099219
LLDTF,1160106
BBVXF,842180
HLNCF,1900304
TCANF,1232384
PLDGP,1045609
PSA-PH,1393311
HEI-A,46619
HNDAF,715153
PUKPF,1116578
NOKBF,924613
SVNDF,1359519
BAMGF,1001085
TCKRF,886986
CRARF,1279967
FITB,35527
ENAKF,1136808
ALL-PB,899051
RBSPF,844150
ERIXF,717826
PSA-PK,1393311
ALL-PH,899051
FNCTF,1038143
FUJIF,800365
WOPEF,844551
FOX,1754301
LEN-B,920760
CIXPF,1535628
BCLYF,312069
RSMDF,943819
CODGF,1012037
LAAOF,1791706
ORXCF,1070304
TEFOF,814052
VODPF,839923
CAJPY,16988
BBDO,1160330
FCNCB,798941
GNMSF,1434265
ANNSF,1700171
DLR-PK,1297996
STMEF,932787
ASHTF,1518258
HKHHF,1142231
HRNNF,1712356
AMSYF,1243429
SAXPF,1436778
RYAOF,1038683
MKC-V,63754
TNRSF,1190723
RSTRF,1618755
SOJC,92122
CAJFF,16988
DLR-PJ,1297996
FWONK,1560385
TEF,814052
COCSF,910631
TELNF,1126113
ICHGF,858446
XPNGF,1810997
RCIAF,733099
Z,1617640
STT-PG,93751
WLMIF,1449566
EJPRF,1093028
HIG-PG,874766
FWONB,1560385
POAHF,1450346
NRSCF,1163653
NWS,1564708
JHIUF,1159152
SPXSF,1518542
RYLPF,313216
SURDF,1450159
BIO-B,12208
RKLIF,930157
CHEAF,1030475
FNMAS,310522
CHKIF,1041668
ADTTF,1158838
KEY-PK,91576
FSNUF,904868
KEY-PJ,91576
TEVJF,818686
SSMXF,1517231
CRERF,1078642
SBYSF,1786909
FNMAJ,310522
FNMAH,310522
JBARF,1475011
SGIOF,1281721
NLY-PG,1043219
FRFFF,915191
NLY-PF,1043219
PTPIF,1547873
NVZMF,1131345
APO-PA,1858681
KEY-PI,91576
NIOIF,1736541
FNGD,927971
GFIOF,1172724
NCSYF,1003935
SVYSF,930826
GELYF,1474968
NMPGY,1333172
ACGLO,947484
BF-B,14693
WSO-B,105016
FMCQF,1333141
MAA-PI,912595
LBRDB,1611983
RF-PC,1281761
SNNUF,845982
LBRDK,1611983
BZLFF,1072397
ALMMF,1161611
ERRAF,1127248
UHAL-B,4457
TAP-A,24545
DQJCF,1446597
PBNNF,1504122
WPPGF,806968
PRYMF,1437672
NNGPF,1690981
AOMFF,1062066
GPAEF,1347557
MNBEF,1034983
KIKOF,1446656
AEGOF,769218
CUKPF,1125259
FREJO,1026214
YAMHF,1447100
GLIBB,2057463
FYBR,20520
NDEKF,353991
ASRMF,1123452
JGSHF,1567172
LBTYB,1570585
RCWLY,1969729
UEPCN,100826
CXMSF,1076378
SAPIF,2072563
DINRF,1544379
PSORF,938323
AGNCM,1423689
RZB,898174
AGNCN,1423689
UEPEO,100826
UEPEP,100826
PSNYW,1884082
SASOF,314590
VNORP,899689
CIG-C,1157557
FRT-PC,34903
AMH-PH,1562401
OSCUF,1600520
NWOEF,1372920
CLUS,1346287
VNO-PL,899689
GS-PC,886982
AMH-PG,1562401
UEPCP,100826
ATH-PA,1527469
VNO-PM,899689
YMHAY,1447100
FMCKI,1026214
UEPEN,100826
CMPO,1823144
CWEN-A,1567683
BLBLF,1723690
VOYA-PB,1535929
XZJCF,1562805
GIFLF,1438569
KOSCF,1668501
PADEF,1489079
GIFOF,1438569
MSUXF,1710864
ATDRF,1647435
FMCCI,1026214
RNR-PF,913144
JCYCF,1289688
KIM-PM,879101
DSECF,1481045
CMSA,811156
SFGRF,2084022
SLG-PI,1040971
UEPEM,100826
KIM-PL,879101
FANUF,1446596
BCUCF,1581285
KAKKF,1447126
LIFX,1581760
GIKLY,1438569
PCG-PA,1004980
HACBY,793742
OAK-PB,1403528
ALTB,1642365
PCG-PB,1004980
UNMA,5513
SLFPF,1370418
MITUF,1446420
BPOPO,763901
HGMCF,1023514
SSRGF,921638
AKO-B,925261
ZLDPF,2068427
EPR-PG,1045450
PHTCF,78150
PCG-PE,1004980
ATGFF,1695519
BLFBY,1506721
PPENF,1469395
PCG-PD,1004980
GAB-PG,794685
PCG-PC,1004980
FNMFN,310522
RUSHB,1012019
PCG-PH,1004980
FURCF,1559444
PCG-PG,1004980
GAERF,1378239
AXS-PE,1214816
DTW,936340
SPTJF,908732
SR-PA,1126956
PCG-PI,1004980
TCMFF,932470
SLMBP,1032033
GEF-B,43920
DLAKF,1049724
PBI-PB,78814
REXR-PB,1571283
SF-PB,720672
LBTYK,1570585
BHFAL,1685040
TWO-PC,1465740
JTKWY,1792627
CIM-PB,1409493
CIM-PD,1409493
TYTMF,1447101
MOG-B,67887
VLYPP,714310
CIM-PC,1409493
RYKKF,1592049
TWO-PB,1465740
HOVNP,357294
TWO-PA,1465740
WRB-PE,11544
SOHGY,1536787
WBS-PF,801337
BHFAP,1685040
VLYPO,714310
RLJ-PA,1511337
PEB-PF,1474098
PEB-PE,1474098
ASB-PE,7789
ATROB,8063
CIM-PA,1409493
UA,1336917
PEGRF,1455633
TY-P,99614
BELFB,729580
MFA-PB,1055160
AEBZY,1174511
PTXAF,1545057
HMDCF,1648257
FMCCG,1026214
BATRK,1958140
FNMAM,310522
AILLI,18654
TRTN-PA,1660734
NSA-PA,1618563
BATRB,1958140
WELPP,107815
AILLM,18654
AILLN,18654
SOCGP,92108
CDGLF,1448611
FNMAN,310522
SRG-PA,1628063
TROLB,98677
AILIM,18654
FMCCJ,1026214
FNMAI,310522
NHNKF,1543726
CODQL,1770561
WBHC,885275
GLPGF,1421876
AILLO,18654
LXP-PC,910108
IVR-PC,1437071
FNMAT,310522
AILIN,18654
FNMAK,310522
IFCNF,2035057
FNMAL,310522
FNMFM,310522
AILLP,18654
WLYB,107140
FNMAO,310522
FNMAG,310522
CENTA,887733
FNMFO,310522
AHL-PE,1267395
AGM-A,845877
NGL-PB,1504461
ARZTF,1423210
GDV-PH,1260729
FISK,1553079
GRPFF,912892
EVOTF,1412558
NGL-PC,1504461
GNL-PA,1526113
BFS-PD,907254
LILAK,1712184
FMCCL,1026214
OGCP,1553079
FMCKL,1026214
PMT-PA,1464423
PMT-PB,1464423
SCZMF,1548536
SBOEF,1578955
LILAB,1712184
STSFF,1585389
HCXY,1280784
GAB-PH,794685
FMCCS,1026214
MHLA,1412100
BH,1726173
FMCCO,1026214
NAVI,1593538
AHL-PD,1267395
CODI-PB,1345126
FMCKN,1026214
FREJN,1026214
CMGMF,1503154
FMCCN,1026214
FMCKO,1026214
GLOP-PB,1598655
FMCKJ,1026214
FMCKM,1026214
GLOP-PC,1598655
FREGP,1026214
GLOP-PA,1598655
FMCCH,1026214
FMCCK,1026214
FGPRB,922358
HL-PB,719413
FMCCP,1026214
FMCCM,1026214
FMCKP,1026214
PLYM,1515816
AHH-PA,1569187
AXL,1062231
SPLP,1452857
GRAF-UN,1897463
FXCNF,1164009
INN-PE,1497645
CODI-PA,1345126
HCACU,2079013
GES,912463
GAM-PB,40417
IIPR-PA,1677576
SENEB,88948
GTN-A,43196
ATXS,1454789
MEOBF,1345099
DRDGF,1023512
DGICB,800457
CHTH,1496454
CMRE-PB,1503584
HOVVB,357294
CMRE-PD,1503584
CMRE-PC,1503584
AGM-PD,845877
HLTC,1561032
HVT-A,216085
GGT-PE,921671
GGN-PB,1313510
MDRX,1124804
ERLFF,1271554
AIRTP,353184
KELYB,55135
GDRZF,1072725
BRSYF,1505065
MITT-PA,1514281
UMH-PD,752642
MITT-PB,1514281
MTGRF,1537543
ECCX,1604174
NGENF,1751912
NEWTI,1587987
PTCHF,1782999
NCV-PA,1214935
OXLCO,1495222
CRD-B,25475
VSTA,1792829
GSCCF,1896084
LANDM,1495240
GMRE-PA,1533615
BMOOF,1732379
AVHHL,1762303
FNMCD,1944955
VSOGF,1762506
ARTNB,863110
CKDXF,1815620
CNTHP,23426
IHRTB,1400891
GUT-PC,1080720
CNLPL,23426
DENN,852772
NCZ-PA,1227857
DFPH,1799191
DSX-PB,1318885
CNTHO,23426
SMLR,1554859
RVRF,1641601
MTMV,1393044
CHMI-PB,1571776
MFGCF,1823255
PRRUF,1506184
CNTHN,23426
SLNCF,1479615
BHR-PB,1574085
APLMW,1944885
CNLHP,23426
ARCXF,1243429
CNLTP,23426
CNLTL,23426
IPHYF,1598599
CNPWM,23426
BHR-PD,1574085
NVNXF,1859795
PRTHU,1653558
CHMI-PA,1571776
CNPWP,23426
LANDP,1495240
CNLPM,23426
TRUE,1327318
CNLTN,23426
CNLHO,23426
RLFTY,1854078
AHT-PD,1232582
ENO,71508
OPGN,1293818
AHT-PF,1232582
AHT-PG,1232582
CNLHN,23426
AHT-PH,1232582
BNIGF,1851651
GIFI,1031623
AHT-PI,1232582
IVEVF,1756594
OCGSF,942149
PMHG,1586454
ECXJ,1823635
CDR-PC,761648
SB-PD,1434754
SB-PC,1434754
CTGL,1498067
CDR-PB,761648
DLNG-PA,1578453
EBRCZ,1347123
TTSH,1552800
WONDF,1882839
LUCN,1726079
BBXIB,1814974
GEVI,894556
SBBCF,2024668
VCUFD,1884122
AOAO,2042320
ECF-PA,793040
RAASY,1804583
RDIB,716634
SINC,1532595
FATBB,1705012
SOHOO,1301236
SFDL,818677
FUUFF,1703118
BCV-PA,9521
OFED,1501078
PRMLF,795800
RGBPP,1589150
GLU-PB,1282957
ATEK,1882198
BCTF,1668340
RLFTF,1854078
SHVLF,1301713
IXAQF,1852019
HRBR,899394
CPTP,202947
CRTAF,1848437
ENDI,1908984
BRGC,1059689
GSL-PB,1430725
BKSC,1007273
KBSR,1482430
QTIH,1844505
MPVDF,1004530
JOCM,1907425
GGROU,1489874
CULL,1845799
ARRKF,1855743
CBRRF,1845149
NSRCF,1302084
SOHOB,1301236
SOHON,1301236
ENTX,1638097
HSTC,797564
GTMAY,1163560
HCIL,1086303
FBIOP,1429260
ASCBF,1876716
FSHPU,1850059
STRC,1050446
UBOH,1087456
MTBLY,1509223
RMHI,1452804
BCOW,1847360
MLMC,1099234
TRLC,1550453
GRFXF,1816723
MDNAF,1807983
AVLNF,1362898
VICP,1468639
NZEOF,1445654
SCYYF,1408146
BBXIA,1814974
UMEWF,1114936
CIZN,1075706
UONEK,1041657
XNDA,1624985
JETMF,1846084
BZRD,1765826
GBNY,1823365
CLCS,1569340
ZIVO,1101026
CCTSF,1865861
WSKEF,1738699
ILLMF,1861233
NOWG,1761911
EAXR,832370
BIOE,1723059
JUPGF,1684688
TKLS,1429393
ANPCF,1620678
AATC,943034
LTSV,1619312
IDWM,1463833
HSTI,1365388
GWLL,1800373
PTN,911216
OSBK,1076691
XTXXF,1891512
PAANF,1953588
VMNT,1605057
WVVIP,838875
GIDMF,1858400
OMCC,1000045
HLLK,1331421
FNCH,1733257
ADXS,1100397
ELWS,1944399
VWFB,1913838
GFASY,1389207
AFGC,1042046
GRFXY,1816723
BRCNF,1158399
WHLM,1013706
SFES,86115
KLGDD,1901931
BQST,1568628
WHLRD,1527541
ODDAF,1949766
SILEF,1545224
PRNAF,1131343
MGTI,1001601
GLBZ,890066
SALM,1050606
TVE,1376986
HOOK,1760542
MCLE,1827855
